,Value,Min_limit,Max_limit
612,858981.0,837440.5425944563,873190.4574055437
613,859621.0,837345.480487324,874590.519512676
614,860259.0,837342.7228746811,875607.2771253189
615,860830.0,837159.9499363588,877189.0500636412
616,861596.0,836986.4563875893,878700.5436124107
617,862252.0,836999.7725387623,880128.2274612377
618,863065.0,836891.8377497017,881901.1622502983
619,863796.0,836713.9634575127,883673.0365424873
620,864476.0,836592.4408287172,885298.5591712828
621,865249.0,836538.5535211277,886892.4464788723
622,865973.0,836366.9147938959,888781.0852061041
623,866841.0,836313.1039819288,890497.8960180712
624,867882.0,836424.2619049234,892603.7380950766
625,869174.0,-435120.37178450683,2166429.371784507
626,870371.0,-435683.68497819034,2169081.6849781903
627,871393.0,-436251.71704834304,2172116.7170483433
628,872592.0,835868.007870811,902188.992129189
629,873729.0,835697.0151873758,904783.9848126242
630,874972.0,835744.352089094,907532.647910906
631,876264.0,835534.3835292319,910557.6164707681
632,877673.0,835596.2394620213,913261.7605379787
633,879203.0,835494.2038365244,916254.7961634756
634,880598.0,835392.0325977791,918932.9674022209
635,881961.0,835618.7679141533,921448.2320858467
636,883340.0,835878.9229093469,924437.0770906531
637,884823.0,836129.0092324432,927626.9907675568
638,886278.0,836361.7574932049,930355.2425067951
639,887790.0,836564.499564338,932969.500435662
640,889264.0,836974.4049121229,935304.5950878771
641,890603.0,837190.9916295038,937872.0083704962
642,892028.0,837682.8058350392,940388.1941649608
643,893300.0,838208.9832297806,942501.0167702194
644,894389.0,838848.4791334589,944232.5208665411
645,895662.0,839750.0667993518,945798.9332006482
646,896714.0,840604.3854509217,947115.6145490783
647,897557.0,841108.0865481205,948400.9134518795
648,898626.0,842154.1961602872,949638.8038397128
649,899506.0,843149.9337162521,950582.0662837479
650,901424.0,844073.1632579644,951632.8367420356
651,907410.0,845111.987535428,952376.012464572
652,908788.0,846380.1059038269,953049.8940961731
653,909983.0,847604.9977137027,953453.0022862973
654,910958.0,848606.7757138284,954165.2242861716
655,912050.0,849490.0392660984,954828.9607339016
656,913092.0,850587.3401119013,955640.6598880987
657,914085.0,851558.6456543022,956519.3543456978
658,914980.0,852848.5992521554,956934.4007478446
659,915828.0,854007.3276976903,957273.6723023097
660,916672.0,855231.48065478,957724.51934522
661,917519.0,856475.5796469301,957995.4203530699
662,918357.0,857945.418083797,957623.581916203
663,918695.0,859144.2732061925,957816.7267938075
664,919389.0,860052.7351552709,958366.2648447291
665,919873.0,860997.2465335486,958773.7534664514
666,920682.0,862286.0142252841,958733.9857747159
667,921250.0,863609.6876795886,958814.3123204114
668,922063.0,864500.4132084346,959103.5867915654
669,922730.0,865794.4783194168,958815.5216805832
670,923455.0,866733.537307624,958993.462692376
671,924025.0,867542.5786402338,958987.4213597662
672,924642.0,868412.5621644894,959493.4378355106
673,925054.0,869065.0793170624,960088.9206829376
674,925450.0,869741.4378688027,960247.5621311973
675,925817.0,870700.840382578,960135.159617422
676,926238.0,871603.8115230659,959982.1884769341
677,926575.0,872442.1852054582,959998.8147945418
678,926983.0,873478.4105264086,959738.5894735914
679,927452.0,873697.3763092208,960306.6236907792
680,927861.0,874438.4349367833,960266.5650632167
681,927928.0,875292.3298151857,959869.6701848143
682,928128.0,875993.6421678531,959901.3578321469
683,928477.0,876548.7100131235,959918.2899868765
684,928752.0,876995.6760517947,960073.3239482053
685,928986.0,877691.430677359,959944.569322641
686,929317.0,878127.5907197396,960182.4092802604
687,929578.0,878657.2958670761,959909.7041329239
688,929951.0,878731.4986501577,960222.5013498423
689,930176.0,879455.5582846268,960141.4417153732
690,930426.0,879709.9232755621,960675.0767244379
691,930838.0,879954.0357814436,960805.9642185564
692,930878.0,880687.5681364058,960659.4318635942
693,931069.0,880911.2492408511,960852.7507591489
694,931438.0,881230.5451601609,960819.4548398391
695,931567.0,881379.8778910147,960942.1221089853
696,931798.0,881726.5500510912,961045.4499489088
697,931874.0,881782.3928496685,961476.6071503315
698,931895.0,881934.836272354,961364.163727646
699,931976.0,882009.4681700671,961219.5318299329
700,932829.0,882257.1072506332,961230.8927493668
701,933053.0,882441.4948710791,961210.5051289209
702,933396.0,882128.2827766757,961805.7172233243
703,933654.0,882359.7182194995,961911.2817805005
704,933745.0,882453.5040790567,962067.4959209433
705,933831.0,882574.340146353,962009.659853647
706,933939.0,882845.4935596752,962150.5064403248
707,934073.0,883296.6115233896,962089.3884766104
708,934214.0,883497.9108288557,962122.0891711443
709,934399.0,883989.9718920582,961895.0281079418
710,934407.0,884141.9995113232,961903.0004886768
711,934670.0,884578.8778807225,961518.1221192775
712,934750.0,884780.9481456126,961867.0518543874
713,934727.0,884947.0458625535,961877.9541374465
714,934949.0,885066.3390077206,961863.6609922794
715,934987.0,885422.6384829992,961408.3615170008
716,934876.0,885396.9020991295,961576.0979008705
717,934887.0,885413.1612690485,961521.8387309515
718,934990.0,885619.854507257,961225.145492743
719,935040.0,885947.584969311,960983.415030689
720,935396.0,886146.6155266841,960960.3844733159
721,935523.0,886120.7278445548,961607.2721554452
722,935520.0,885992.2139670756,961504.7860329244
723,935504.0,886181.8956572218,961120.1043427782
724,935382.0,-463632.6325653137,2286515.632565314
725,935426.0,886651.3727553375,960597.6272446625
726,935533.0,886923.6987465954,960132.3012534046
727,935545.0,886767.0761193803,960361.9238806197
728,935519.0,887077.4838971479,960092.5161028521
729,935100.0,887123.8383479719,960182.1616520281
730,934708.0,887410.182862811,959846.817137189
731,934863.0,887469.0687583869,959572.9312416131
732,934936.0,887824.2949487877,959056.7050512123
733,935025.0,887923.361425818,958773.638574182
734,935033.0,886940.5730839812,959627.4269160188
735,934947.0,888138.3056838737,957921.6943161263
736,934844.0,888672.6274012391,957133.3725987609
737,934728.0,888990.0170507466,956684.9829492534
738,934533.0,889039.0049311212,956112.9950688788
739,934639.0,888521.1198252457,956419.8801747543
740,934619.0,889134.2591470315,955528.7408529685
741,934351.0,889920.8943510059,954550.1056489941
742,934035.0,890322.4127476937,953687.5872523063
743,933906.0,890380.1510354285,953515.8489645715
744,933696.0,890222.428588535,953153.571411465
745,933608.0,890113.8631034008,952935.1368965992
746,933381.0,890425.2494011867,952109.7505988133
747,933260.0,890914.0951087105,951202.9048912895
748,932969.0,891041.3030643929,950625.6969356071
749,932849.0,891193.8301481691,949633.1698518309
750,932683.0,891700.2613415383,948774.7386584617
751,932481.0,891777.7990834063,948193.2009165937
752,932246.0,891732.896052613,947742.103947387
753,932039.0,891981.197634186,946934.802365814
754,931916.0,892113.2285301059,946162.7714698941
755,931695.0,892491.3654965045,945246.6345034955
756,931329.0,892652.6657688739,944972.3342311261
757,931114.0,892975.8553151771,944220.1446848229
758,930853.0,893087.7196755426,943515.2803244574
759,930775.0,892977.4484339838,942879.5515660162
760,930725.0,892989.7684319129,942513.2315680871
761,930608.0,893391.060851751,941507.939148249
762,930209.0,893660.7266702958,940883.2733297042
763,930061.0,893489.9375899648,940774.0624100352
764,929890.0,893763.6039484532,940113.3960515468
765,929694.0,893871.999972589,939474.000027411
766,929412.0,894085.7902316495,938567.2097683505
767,929183.0,894046.898654881,937976.101345119
768,929068.0,894223.8048091161,937192.1951908839
769,928909.0,894150.3819115538,936798.6180884462
770,928532.0,894371.7598367973,936236.2401632027
771,928182.0,894404.1694949921,935692.8305050079
772,927995.0,894347.7728872073,935170.2271127927
773,927824.0,894188.5472433188,934453.4527566812
774,927495.0,894079.0231498901,934251.9768501099
775,927434.0,893936.2622613062,933761.7377386938
776,927125.0,893828.1546031248,933414.8453968752
777,926813.0,894041.4364042939,932711.5635957061
778,926866.0,893865.9356941987,932420.0643058013
779,926657.0,893648.5672572246,932235.4327427754
780,926398.0,891503.8026343761,933654.1973656239
781,926158.0,890977.5204765461,933660.4795234539
782,925755.0,892077.4120747803,931656.5879252197
783,925350.0,892472.4128449592,930542.5871550408
784,924987.0,892482.4061810147,929500.5938189853
785,924695.0,892741.4948853943,928472.5051146057
786,924375.0,892904.365240741,927664.634759259
787,924116.0,892389.2966356494,927272.7033643506
788,923852.0,892414.4882730976,926417.5117269024
789,923366.0,892593.7122649538,925214.2877350462
790,923051.0,891746.8519657819,924773.1480342181
791,922723.0,891685.4884435517,924394.5115564483
792,922333.0,891515.1561232026,923854.8438767974
793,921983.0,891248.0601368162,923141.9398631838
794,921535.0,891101.0498524036,922588.9501475964
795,921138.0,891614.2676333186,921291.7323666814
796,920897.0,891489.9627952486,920411.0372047514
797,920512.0,891559.0282379935,919747.9717620065
798,920203.0,890840.1339541066,919864.8660458934
799,919999.0,890307.007195161,919805.992804839
800,919687.0,889951.5584853782,919296.4415146218
801,919627.0,889015.2574370304,919445.7425629696
802,919282.0,889292.8954247081,918633.1045752919
803,919133.0,888669.4688917582,918436.5311082418
804,918658.0,888202.5461343784,917925.4538656216
805,917968.0,887875.2407646988,917347.7592353012
806,917312.0,887013.0567369906,917204.9432630094
807,916911.0,887364.0677500557,915935.9322499443
808,916447.0,887106.4215204477,915161.5784795523
809,915850.0,886469.1870510268,914649.8129489732
810,915023.0,885872.7667483104,913894.2332516896
811,914311.0,885503.7651900842,912861.2348099158
812,913674.0,884707.5910483366,912187.4089516634
813,913069.0,883874.9627155208,911373.0372844792
814,912381.0,883127.4207531975,910658.5792468025
815,911597.0,882545.4210411564,909521.5789588436
816,910862.0,881612.3674046261,908715.6325953739
817,910107.0,880441.0506055196,908189.9493944804
818,909274.0,879256.9931798223,907702.0068201777
819,908457.0,878553.8320179585,906408.1679820415
820,907436.0,877751.3252573243,905267.6747426757
821,906356.0,876899.386103341,903829.613896659
822,905161.0,875955.2466659445,902480.7533340555
823,904024.0,874655.5936195743,901423.4063804257
824,902923.0,873617.141946812,900311.858053188
825,901647.0,872437.2088865796,899251.7911134204
826,900437.0,871466.9452067353,898400.0547932647
827,899489.0,870247.1279062943,897391.8720937057
828,898197.0,869060.3617479225,895960.6382520775
829,896922.0,867925.9644664816,894605.0355335184
830,895787.0,866992.1670577455,893485.8329422545
831,894721.0,865714.5444110461,892436.4555889539
832,893732.0,864910.7503702202,891415.2496297798
833,892769.0,863778.8738568889,890556.1261431111
834,891717.0,862923.1926783746,889325.8073216254
835,890535.0,861811.3530846182,888207.6469153818
836,889405.0,860560.6802337554,887693.3197662446
837,888469.0,860095.1281110212,886417.8718889788
838,887518.0,859284.0208365199,885571.9791634801
839,886664.0,858481.4561022489,884906.5438977511
840,885609.0,857536.4066533042,883825.5933466958
841,884864.0,856717.0528060149,882982.9471939851
842,883962.0,856134.1335194649,882017.8664805351
843,883041.0,855258.347456576,881493.652543424
844,882358.0,854664.6638353716,880997.3361646284
845,881659.0,854256.1217991787,880025.8782008213
846,881094.0,853535.6477708542,879589.3522291458
847,880451.0,853093.0305697443,879000.9694302557
848,879797.0,852851.7846519742,878191.2153480258
849,879288.0,852416.0446489753,877550.9553510247
850,878775.0,852070.2857522184,876818.7142477816
851,878338.0,851621.6857220026,876454.3142779974
852,877845.0,851162.0215995049,876069.9784004951
853,877391.0,850664.7352486114,875624.2647513886
854,876837.0,850295.4225064917,875097.5774935083
855,876600.0,849937.6826216738,874785.3173783262
856,876222.0,849643.8692001583,874340.1307998417
857,875836.0,849385.0898560219,873915.9101439781
858,875473.0,849150.6350480559,873460.3649519441
859,875158.0,848817.5488844914,873288.4511155086
860,874924.0,848551.2569287437,873095.7430712563
861,874691.0,848209.9259186713,872980.0740813287
862,874369.0,848045.5827863656,872714.4172136344
863,874179.0,847866.1654666795,872148.8345333205
864,873838.0,845370.2682888798,869732.7317111202
865,873417.0,844485.063234921,869237.936765079
866,873207.0,844104.5037702557,869036.4962297443
867,873029.0,843652.530154522,868897.469845478
868,872901.0,843374.1775506531,868673.8224493469
869,872736.0,843051.6326873858,868387.3673126142
870,872597.0,842609.7235845742,868255.2764154258
871,872472.0,842258.7803535708,868246.2196464292
872,872289.0,841763.7906134984,868111.2093865016
873,872062.0,841539.2673797556,867348.7326202444
874,871915.0,841289.5255208786,867160.4744791214
875,871735.0,841023.4139569746,867161.5860430254
876,871539.0,840607.1554495675,867163.8445504325
877,871433.0,840450.1949806003,867098.8050193997
878,871235.0,840286.4828874717,867050.5171125283
879,871067.0,840033.1410017838,866874.8589982162
880,870977.0,839954.1932124671,866754.8067875329
881,870845.0,839795.3958306349,866655.6041693651
882,870638.0,839615.4270077678,866563.5729922322
883,870660.0,839296.4753623145,866622.5246376855
884,870543.0,839077.230022597,866642.769977403
885,870454.0,838785.7462977349,866792.2537022651
886,870463.0,838556.0150545909,866769.9849454091
887,870472.0,838523.9567751439,866627.0432248561
888,870421.0,838433.6567455668,866670.3432544332
889,870455.0,838330.4199027113,866736.5800972887
890,870528.0,838231.2325045946,866863.7674954054
891,870611.0,838142.2419107372,867061.7580892628
892,870701.0,837986.5239885472,867448.4760114528
893,870929.0,837896.9725976227,867867.0274023773
894,871086.0,837707.5435164736,868477.4564835264
895,871283.0,837585.1121409687,869127.8878590313
896,871459.0,837447.4960950848,869650.5039049152
897,871822.0,837496.1327231782,870272.8672768218
898,872039.0,837560.973989972,871000.026010028
899,872495.0,837501.403531933,871989.596468067
900,872990.0,837440.5425944563,873190.4574055437
901,873486.0,837345.480487324,874590.519512676
902,873936.0,837342.7228746811,875607.2771253189
903,874506.0,837159.9499363588,877189.0500636412
904,875064.0,836986.4563875893,878700.5436124107
905,875645.0,836999.7725387623,880128.2274612377
906,876316.0,836891.8377497017,881901.1622502983
907,876991.0,836713.9634575127,883673.0365424873
908,877597.0,836592.4408287172,885298.5591712828
909,878242.0,836538.5535211277,886892.4464788723
910,878954.0,836366.9147938959,888781.0852061041
911,879727.0,836313.1039819288,890497.8960180712
912,880788.0,836424.2619049234,892603.7380950766
913,881885.0,-435120.37178450683,2166429.371784507
914,882871.0,-435683.68497819034,2169081.6849781903
915,883902.0,-436251.71704834304,2172116.7170483433
916,884901.0,835868.007870811,902188.992129189
917,886034.0,835697.0151873758,904783.9848126242
918,887219.0,835744.352089094,907532.647910906
919,888423.0,835534.3835292319,910557.6164707681
920,889663.0,835596.2394620213,913261.7605379787
921,891024.0,835494.2038365244,916254.7961634756
922,892292.0,835392.0325977791,918932.9674022209
923,893447.0,835618.7679141533,921448.2320858467
